,model,generated,image_path,number_guesses,number_guesses_generated,soft_label
6520,ADMG-ADMU,0,466/n02917067_9001.png,2,0,0.0
6521,ADMG-ADMU,0,784/n04154565_18461.png,1,0,0.0
6522,ADMG-ADMU,0,712/n03920288_7745.png,2,2,1.0
6523,ADMG-ADMU,0,376/n02489166_4004.png,2,0,0.0
6524,ADMG-ADMU,0,976/n09399592_108680.png,2,2,1.0
6525,ADMG-ADMU,0,14/n01537544_2000.png,3,0,0.0
6526,ADMG-ADMU,0,120/n01980166_2363.png,2,1,0.5
6527,ADMG-ADMU,0,565/n03393912_6284.png,2,1,0.5
6528,ADMG-ADMU,0,226/n02105251_5981.png,1,1,1.0
6529,ADMG-ADMU,0,87/n01817953_2786.png,1,0,0.0
6530,ADMG-ADMU,0,419/n02786058_6754.png,1,0,0.0
6531,ADMG-ADMU,0,565/n03393912_8765.png,2,0,0.0
6532,ADMG-ADMU,0,217/n02102040_1559.png,1,0,0.0
6533,ADMG-ADMU,0,910/n04597913_4815.png,1,0,0.0
6534,ADMG-ADMU,0,752/n04039381_15254.png,2,0,0.0
6535,ADMG-ADMU,0,517/n03126707_18698.png,2,0,0.0
6536,ADMG-ADMU,0,666/n03786901_7274.png,1,1,1.0
6537,ADMG-ADMU,0,364/n02457408_14189.png,2,1,0.5
6538,ADMG-ADMU,0,888/n04532670_26293.png,4,1,0.25
6539,ADMG-ADMU,0,543/n03255030_10122.png,2,1,0.5
6540,ADMG-ADMU,0,854/n04418357_16881.png,1,1,1.0
6541,ADMG-ADMU,0,105/n01882714_13302.png,1,0,0.0
6542,ADMG-ADMU,0,843/n04371774_2193.png,1,1,1.0
6543,ADMG-ADMU,0,717/n03930630_18417.png,2,0,0.0
6544,ADMG-ADMU,0,932/n07695742_11155.png,1,0,0.0
6545,ADMG-ADMU,0,276/n02117135_3328.png,2,1,0.5
6546,ADMG-ADMU,0,298/n02137549_8002.png,1,0,0.0
6547,ADMG-ADMU,0,567/n03400231_24790.png,1,0,0.0
6548,ADMG-ADMU,0,814/n04273569_15906.png,4,0,0.0
6549,ADMG-ADMU,0,959/n07831146_2439.png,2,0,0.0
6550,ADMG-ADMU,0,697/n03877472_59785.png,1,0,0.0
6551,ADMG-ADMU,0,880/n04509417_441.png,2,0,0.0
6552,ADMG-ADMU,0,11/n01531178_17914.png,2,2,1.0
6553,ADMG-ADMU,0,927/n07613480_21967.png,1,0,0.0
6554,ADMG-ADMU,0,97/n01847000_12957.png,1,0,0.0
6555,ADMG-ADMU,0,449/n02859443_28326.png,3,0,0.0
6556,ADMG-ADMU,0,722/n03942813_14898.png,2,0,0.0
6557,ADMG-ADMU,0,340/n02391049_2036.png,1,0,0.0
6558,ADMG-ADMU,0,491/n03000684_10175.png,1,0,0.0
6559,ADMG-ADMU,0,815/n04275548_10323.png,1,0,0.0
6560,ADMG-ADMU,0,674/n03794056_21567.png,1,1,1.0
6561,ADMG-ADMU,0,197/n02097130_1009.png,2,0,0.0
6562,ADMG-ADMU,0,806/n04254777_17996.png,1,0,0.0
6563,ADMG-ADMU,0,684/n03840681_6303.png,2,2,1.0
6564,ADMG-ADMU,0,52/n01728572_16316.png,2,0,0.0
6565,ADMG-ADMU,0,771/n04125021_20689.png,2,2,1.0
6566,ADMG-ADMU,0,243/n02108422_5260.png,1,0,0.0
6567,ADMG-ADMU,0,56/n01734418_1498.png,1,0,0.0
6568,ADMG-ADMU,0,870/n04482393_2436.png,2,1,0.5
6569,ADMG-ADMU,0,246/n02109047_25445.png,1,1,1.0
6570,ADMG-ADMU,0,602/n03535780_33349.png,2,0,0.0
6571,ADMG-ADMU,0,403/n02687172_3190.png,1,1,1.0
6572,ADMG-ADMU,0,264/n02113186_9781.png,2,0,0.0
6573,ADMG-ADMU,0,112/n01943899_31299.png,1,0,0.0
6574,ADMG-ADMU,0,407/n02701002_6478.png,2,1,0.5
6575,ADMG-ADMU,0,448/n02843684_10718.png,2,1,0.5
6576,ADMG-ADMU,0,447/n02841315_8160.png,1,0,0.0
6577,ADMG-ADMU,0,532/n03201208_7760.png,3,2,0.6666666666666666
6578,ADMG-ADMU,0,543/n03255030_29600.png,3,0,0.0
6579,ADMG-ADMU,0,25/n01629819_671.png,2,1,0.5
6580,ADMG-ADMU,0,166/n02089867_1754.png,1,0,0.0
6581,ADMG-ADMU,0,458/n02892201_31829.png,4,0,0.0
6582,ADMG-ADMU,0,986/n12057211_6598.png,1,0,0.0
6583,ADMG-ADMU,0,84/n01806143_47416.png,1,0,0.0
6584,ADMG-ADMU,0,570/n03424325_3868.png,1,0,0.0
6585,ADMG-ADMU,0,611/n03598930_2356.png,1,1,1.0
6586,ADMG-ADMU,0,521/n03133878_5747.png,2,1,0.5
6587,ADMG-ADMU,0,826/n04328186_4782.png,2,1,0.5
6588,ADMG-ADMU,0,835/n04355338_22492.png,2,0,0.0
6589,ADMG-ADMU,0,999/n15075141_20673.png,1,0,0.0
6590,ADMG-ADMU,0,493/n03016953_10140.png,2,1,0.5
6591,ADMG-ADMU,0,73/n01773549_2881.png,1,0,0.0
6592,ADMG-ADMU,0,103/n01873310_2991.png,1,1,1.0
6593,ADMG-ADMU,0,348/n02412080_20293.png,1,0,0.0
6594,ADMG-ADMU,0,867/n04467665_1015.png,2,0,0.0
6595,ADMG-ADMU,0,422/n02790996_16479.png,1,0,0.0
6596,ADMG-ADMU,0,465/n02916936_1447.png,1,0,0.0
6597,ADMG-ADMU,0,229/n02105641_1599.png,2,0,0.0
6598,ADMG-ADMU,0,872/n04485082_10891.png,2,0,0.0
6599,ADMG-ADMU,0,464/n02910353_31106.png,1,0,0.0
6600,ADMG-ADMU,0,240/n02107908_7118.png,1,0,0.0
6601,ADMG-ADMU,0,216/n02101556_7598.png,1,1,1.0
6602,ADMG-ADMU,0,534/n03207941_889.png,1,0,0.0
6603,ADMG-ADMU,0,866/n04465501_2492.png,2,0,0.0
6604,ADMG-ADMU,0,609/n03594945_1568.png,2,1,0.5
6605,ADMG-ADMU,0,92/n01828970_5394.png,2,0,0.0
6606,ADMG-ADMU,0,41/n01685808_6197.png,2,0,0.0
6607,ADMG-ADMU,0,817/n04285008_9811.png,1,0,0.0
6608,ADMG-ADMU,0,402/n02676566_9515.png,1,0,0.0
6609,ADMG-ADMU,0,919/n06794110_9292.png,1,0,0.0
6610,ADMG-ADMU,0,279/n02120079_16368.png,2,2,1.0
6611,ADMG-ADMU,0,325/n02281406_14741.png,1,0,0.0
6612,ADMG-ADMU,0,650/n03759954_21427.png,1,0,0.0
6613,ADMG-ADMU,0,208/n02099712_4852.png,1,0,0.0
6614,ADMG-ADMU,0,550/n03297495_7516.png,2,0,0.0
6615,ADMG-ADMU,0,113/n01944390_27508.png,1,0,0.0
6616,ADMG-ADMU,0,661/n03777568_16177.png,1,0,0.0
6617,ADMG-ADMU,0,231/n02106030_2780.png,1,0,0.0
6618,ADMG-ADMU,0,66/n01753488_4315.png,1,1,1.0
6619,ADMG-ADMU,0,461/n02895154_33958.png,1,1,1.0
6620,ADMG-ADMU,0,476/n02966193_7533.png,2,0,0.0
6621,ADMG-ADMU,0,962/n07871810_4223.png,2,1,0.5
6622,ADMG-ADMU,0,448/n02843684_4043.png,2,1,0.5
6623,ADMG-ADMU,0,716/n03930313_11319.png,1,1,1.0
6624,ADMG-ADMU,0,273/n02115641_22536.png,3,0,0.0
6625,ADMG-ADMU,0,605/n03584254_5989.png,2,0,0.0
6626,ADMG-ADMU,0,292/n02129604_10598.png,2,1,0.5
6627,ADMG-ADMU,0,984/n11879895_7616.png,4,0,0.0
6628,ADMG-ADMU,0,841/n04370456_11662.png,3,0,0.0
6629,ADMG-ADMU,0,353/n02423022_3526.png,1,1,1.0
6630,ADMG-ADMU,0,873/n04486054_1043.png,4,1,0.25
6631,ADMG-ADMU,0,331/n02326432_12067.png,2,1,0.5
6632,ADMG-ADMU,0,312/n02229544_5141.png,1,0,0.0
6633,ADMG-ADMU,0,388/n02510455_4362.png,3,2,0.6666666666666666
6634,ADMG-ADMU,0,28/n01632458_429.png,2,0,0.0
6635,ADMG-ADMU,0,804/n04254120_337.png,2,1,0.5
6636,ADMG-ADMU,0,214/n02101006_10814.png,1,0,0.0
6637,ADMG-ADMU,0,549/n03291819_4114.png,1,1,1.0
6638,ADMG-ADMU,0,630/n03680355_11777.png,1,0,0.0
6639,ADMG-ADMU,0,207/n02099601_5984.png,2,1,0.5
6640,ADMG-ADMU,0,989/n12620546_43698.png,1,1,1.0
6641,ADMG-ADMU,0,980/n09472597_13950.png,1,0,0.0
6642,ADMG-ADMU,0,133/n02011460_23713.png,1,1,1.0
6643,ADMG-ADMU,0,499/n03041632_19571.png,2,0,0.0
6644,ADMG-ADMU,0,57/n01735189_4788.png,1,0,0.0
6645,ADMG-ADMU,0,866/n04465501_1893.png,1,0,0.0
6646,ADMG-ADMU,0,342/n02396427_19158.png,1,1,1.0
6647,ADMG-ADMU,0,634/n03697007_7930.png,1,0,0.0
6648,ADMG-ADMU,0,677/n03804744_6259.png,2,2,1.0
6649,ADMG-ADMU,0,159/n02087394_11290.png,2,0,0.0
6650,ADMG-ADMU,0,819/n04296562_37241.png,1,0,0.0
6651,ADMG-ADMU,0,134/n02012849_10676.png,2,0,0.0
6652,ADMG-ADMU,0,202/n02098105_5953.png,1,0,0.0
6653,ADMG-ADMU,0,912/n04604644_761.png,1,1,1.0
6654,ADMG-ADMU,0,309/n02206856_3865.png,3,0,0.0
6655,ADMG-ADMU,0,321/n02276258_14692.png,1,0,0.0
6656,ADMG-ADMU,0,711/n03916031_3917.png,2,1,0.5
6657,ADMG-ADMU,0,540/n03240683_17356.png,1,1,1.0
6658,ADMG-ADMU,0,539/n03223299_6807.png,1,0,0.0
6659,ADMG-ADMU,0,985/n11939491_2189.png,1,0,0.0
6660,ADMG-ADMU,0,347/n02410509_9773.png,3,1,0.3333333333333333
6661,ADMG-ADMU,0,504/n03063599_3689.png,3,2,0.6666666666666666
6662,ADMG-ADMU,0,629/n03676483_602.png,3,1,0.3333333333333333
6663,ADMG-ADMU,0,88/n01818515_7653.png,1,0,0.0
6664,ADMG-ADMU,0,115/n01950731_14503.png,3,0,0.0
6665,ADMG-ADMU,0,110/n01924916_16941.png,2,0,0.0
6666,ADMG-ADMU,0,417/n02782093_5376.png,2,1,0.5
6667,ADMG-ADMU,0,299/n02138441_4594.png,2,2,1.0
6668,ADMG-ADMU,0,436/n02814533_8705.png,1,0,0.0
6669,ADMG-ADMU,0,452/n02869837_285.png,2,0,0.0
6670,ADMG-ADMU,0,383/n02497673_5956.png,1,0,0.0
6671,ADMG-ADMU,0,229/n02105641_4899.png,1,0,0.0
6672,ADMG-ADMU,0,487/n02992529_12912.png,1,0,0.0
6673,ADMG-ADMU,0,35/n01667114_4359.png,2,0,0.0
6674,ADMG-ADMU,0,184/n02093991_3793.png,1,0,0.0
6675,ADMG-ADMU,0,73/n01773549_822.png,1,1,1.0
6676,ADMG-ADMU,0,708/n03903868_6244.png,2,0,0.0
6677,ADMG-ADMU,0,580/n03457902_19966.png,1,0,0.0
6678,ADMG-ADMU,0,401/n02672831_11097.png,1,0,0.0
6679,ADMG-ADMU,0,289/n02128757_13325.png,2,0,0.0
6680,ADMG-ADMU,0,233/n02106382_5753.png,1,0,0.0
6681,ADMG-ADMU,0,668/n03788195_14532.png,1,0,0.0
6682,ADMG-ADMU,0,812/n04266014_2160.png,1,0,0.0
6683,ADMG-ADMU,0,505/n03063689_17333.png,2,0,0.0
6684,ADMG-ADMU,0,559/n03376595_12256.png,1,0,0.0
6685,ADMG-ADMU,0,442/n02825657_12236.png,1,0,0.0
6686,ADMG-ADMU,0,804/n04254120_1372.png,1,1,1.0
6687,ADMG-ADMU,0,128/n02002724_17380.png,1,0,0.0
6688,ADMG-ADMU,0,696/n03876231_4561.png,1,0,0.0
6689,ADMG-ADMU,0,814/n04273569_51.png,2,0,0.0
6690,ADMG-ADMU,0,503/n03062245_4129.png,1,1,1.0
6691,ADMG-ADMU,0,466/n02917067_13572.png,3,1,0.3333333333333333
6692,ADMG-ADMU,0,415/n02776631_25458.png,2,0,0.0
6693,ADMG-ADMU,0,500/n03042490_11719.png,1,0,0.0
6694,ADMG-ADMU,0,428/n02797295_1671.png,1,0,0.0
6695,ADMG-ADMU,0,799/n04239074_59.png,2,0,0.0
6696,ADMG-ADMU,0,130/n02007558_5784.png,3,0,0.0
6697,ADMG-ADMU,0,994/n13040303_9868.png,2,1,0.5
6698,ADMG-ADMU,0,288/n02128385_5938.png,2,0,0.0
6699,ADMG-ADMU,0,681/n03832673_2904.png,2,0,0.0
6700,ADMG-ADMU,0,590/n03485407_13646.png,1,1,1.0
6701,ADMG-ADMU,0,936/n07714571_8554.png,2,0,0.0
6702,ADMG-ADMU,0,777/n04141327_22536.png,2,0,0.0
6703,ADMG-ADMU,0,374/n02488291_5876.png,2,2,1.0
6704,ADMG-ADMU,0,106/n01883070_2853.png,1,1,1.0
6705,ADMG-ADMU,0,746/n04019541_42722.png,2,0,0.0
6706,ADMG-ADMU,0,834/n04350905_26084.png,2,0,0.0
6707,ADMG-ADMU,0,657/n03773504_11152.png,2,1,0.5
6708,ADMG-ADMU,0,842/n04371430_14374.png,3,2,0.6666666666666666
6709,ADMG-ADMU,0,463/n02909870_3714.png,1,0,0.0
6710,ADMG-ADMU,0,215/n02101388_14912.png,1,0,0.0
6711,ADMG-ADMU,0,337/n02363005_10521.png,2,0,0.0
6712,ADMG-ADMU,0,788/n04200800_12736.png,2,1,0.5
6713,ADMG-ADMU,0,545/n03271574_2445.png,1,1,1.0
6714,ADMG-ADMU,0,646/n03733281_7432.png,1,0,0.0
6715,ADMG-ADMU,0,260/n02112137_14882.png,2,0,0.0
6716,ADMG-ADMU,0,486/n02992211_29261.png,1,0,0.0
6717,ADMG-ADMU,0,29/n01632777_6156.png,2,1,0.5
6718,ADMG-ADMU,0,35/n01667114_4510.png,1,0,0.0
6719,ADMG-ADMU,0,568/n03404251_7490.png,2,0,0.0
6720,ADMG-ADMU,0,290/n02128925_9260.png,1,0,0.0
6721,ADMG-ADMU,0,446/n02840245_16877.png,1,0,0.0
6722,ADMG-ADMU,0,454/n02871525_18132.png,1,1,1.0
6723,ADMG-ADMU,0,441/n02823750_5329.png,2,2,1.0
6724,ADMG-ADMU,0,269/n02114367_10530.png,4,1,0.25
6725,ADMG-ADMU,0,287/n02127052_24109.png,2,0,0.0
6726,ADMG-ADMU,0,112/n01943899_24529.png,1,0,0.0
6727,ADMG-ADMU,0,186/n02094258_4319.png,3,0,0.0
6728,ADMG-ADMU,0,380/n02493509_14148.png,2,0,0.0
6729,ADMG-ADMU,0,335/n02356798_5851.png,1,0,0.0
6730,ADMG-ADMU,0,850/n04399382_15182.png,4,2,0.5
6731,ADMG-ADMU,0,655/n03770439_2175.png,1,0,0.0
6732,ADMG-ADMU,0,457/n02883205_3311.png,1,0,0.0
6733,ADMG-ADMU,0,251/n02110341_4689.png,1,0,0.0
6734,ADMG-ADMU,0,907/n04591713_710.png,2,0,0.0
6735,ADMG-ADMU,0,320/n02268853_4171.png,2,2,1.0
6736,ADMG-ADMU,0,439/n02817516_48288.png,2,0,0.0
6737,ADMG-ADMU,0,163/n02088466_7606.png,3,3,1.0
6738,ADMG-ADMU,0,887/n04532106_10212.png,1,0,0.0
6739,ADMG-ADMU,0,344/n02398521_34320.png,1,1,1.0
6740,ADMG-ADMU,0,582/n03461385_32097.png,1,1,1.0
6741,ADMG-ADMU,0,216/n02101556_7284.png,1,1,1.0
6742,ADMG-ADMU,0,202/n02098105_1152.png,2,1,0.5
6743,ADMG-ADMU,0,711/n03916031_3271.png,1,0,0.0
6744,ADMG-ADMU,0,670/n03791053_1871.png,1,1,1.0
6745,ADMG-ADMU,0,414/n02769748_71971.png,2,2,1.0
6746,ADMG-ADMU,0,701/n03888257_2122.png,3,2,0.6666666666666666
6747,ADMG-ADMU,0,401/n02672831_32050.png,1,1,1.0
6748,ADMG-ADMU,0,477/n02966687_16157.png,1,1,1.0
6749,ADMG-ADMU,0,248/n02109961_36281.png,2,1,0.5
6750,ADMG-ADMU,0,759/n04069434_17126.png,1,1,1.0
6751,ADMG-ADMU,0,77/n01775062_3324.png,1,1,1.0
6752,ADMG-ADMU,0,659/n03775546_9477.png,1,0,0.0
6753,ADMG-ADMU,0,671/n03792782_9512.png,2,0,0.0
6754,ADMG-ADMU,0,235/n02106662_34286.png,2,0,0.0
6755,ADMG-ADMU,0,810/n04264628_3842.png,1,0,0.0
6756,ADMG-ADMU,0,536/n03216828_48046.png,3,0,0.0
6757,ADMG-ADMU,0,990/n12768682_41989.png,2,2,1.0
6758,ADMG-ADMU,0,234/n02106550_1896.png,1,0,0.0
6759,ADMG-ADMU,0,312/n02229544_5514.png,1,0,0.0
6760,ADMG-ADMU,0,117/n01968897_7730.png,1,1,1.0
6761,ADMG-ADMU,0,579/n03452741_2412.png,1,0,0.0
6762,ADMG-ADMU,0,819/n04296562_76218.png,2,0,0.0
6763,ADMG-ADMU,0,736/n03982430_13200.png,2,1,0.5
6764,ADMG-ADMU,0,469/n02939185_31598.png,1,0,0.0
6765,ADMG-ADMU,0,978/n09428293_39531.png,1,1,1.0
6766,ADMG-ADMU,0,568/n03404251_12841.png,1,0,0.0
6767,ADMG-ADMU,0,801/n04251144_2871.png,2,1,0.5
6768,ADMG-ADMU,0,561/n03384352_17752.png,2,1,0.5
6769,ADMG-ADMU,0,756/n04049303_10282.png,1,1,1.0
6770,ADMG-ADMU,0,289/n02128757_1127.png,2,2,1.0
6771,ADMG-ADMU,0,280/n02120505_9818.png,1,0,0.0
6772,ADMG-ADMU,0,268/n02113978_3045.png,1,1,1.0
6773,ADMG-ADMU,0,684/n03840681_33876.png,2,2,1.0
6774,ADMG-ADMU,0,925/n07584110_2929.png,3,0,0.0
6775,ADMG-ADMU,0,103/n01873310_56309.png,2,1,0.5
6776,ADMG-ADMU,0,371/n02486261_6961.png,2,1,0.5
6777,ADMG-ADMU,0,776/n04141076_38248.png,1,1,1.0
6778,ADMG-ADMU,0,1/n01443537_5014.png,1,1,1.0
6779,ADMG-ADMU,0,860/n04443257_19674.png,1,0,0.0
6780,ADMG-ADMU,0,49/n01697457_23665.png,2,0,0.0
6781,ADMG-ADMU,0,391/n02536864_24020.png,1,1,1.0
6782,ADMG-ADMU,0,154/n02086079_12927.png,2,1,0.5
6783,ADMG-ADMU,0,285/n02124075_12954.png,1,0,0.0
6784,ADMG-ADMU,0,944/n07718747_5180.png,2,0,0.0
6785,ADMG-ADMU,0,899/n04560804_1187.png,1,0,0.0
6786,ADMG-ADMU,0,520/n03131574_21095.png,1,0,0.0
6787,ADMG-ADMU,0,323/n02279972_8326.png,2,0,0.0
6788,ADMG-ADMU,0,507/n03075370_384.png,2,1,0.5
6789,ADMG-ADMU,0,580/n03457902_86735.png,1,0,0.0
6790,ADMG-ADMU,0,327/n02317335_22623.png,2,1,0.5
6791,ADMG-ADMU,0,135/n02013706_5770.png,2,0,0.0
6792,ADMG-ADMU,0,153/n02085936_6611.png,2,0,0.0
6793,ADMG-ADMU,0,210/n02100236_1008.png,2,2,1.0
6794,ADMG-ADMU,0,982/n10148035_17017.png,2,0,0.0
6795,ADMG-ADMU,0,449/n02859443_4489.png,1,0,0.0
6796,ADMG-ADMU,0,765/n04099969_18571.png,2,0,0.0
6797,ADMG-ADMU,0,808/n04259630_10735.png,3,0,0.0
6798,ADMG-ADMU,0,479/n02974003_339.png,1,0,0.0
6799,ADMG-ADMU,0,706/n03899768_28397.png,3,0,0.0
6800,ADMG-ADMU,0,583/n03467068_2352.png,1,0,0.0
6801,ADMG-ADMU,0,790/n04204238_9068.png,1,0,0.0
6802,ADMG-ADMU,0,647/n03733805_21204.png,1,0,0.0
6803,ADMG-ADMU,0,539/n03223299_3455.png,3,0,0.0
6804,ADMG-ADMU,0,106/n01883070_2534.png,2,1,0.5
6805,ADMG-ADMU,0,782/n04152593_20439.png,3,1,0.3333333333333333
6806,ADMG-ADMU,0,853/n04417672_16083.png,2,0,0.0
6807,ADMG-ADMU,0,288/n02128385_19182.png,2,0,0.0
6808,ADMG-ADMU,0,772/n04127249_39728.png,3,0,0.0
6809,ADMG-ADMU,0,201/n02097658_6430.png,2,1,0.5
6810,ADMG-ADMU,0,182/n02093754_3856.png,2,0,0.0
6811,ADMG-ADMU,0,551/n03314780_8596.png,1,0,0.0
6812,ADMG-ADMU,0,32/n01644900_17112.png,3,0,0.0
6813,ADMG-ADMU,0,834/n04350905_5012.png,2,0,0.0
6814,ADMG-ADMU,0,845/n04376876_10164.png,1,0,0.0
6815,ADMG-ADMU,0,581/n03459775_9647.png,2,0,0.0
6816,ADMG-ADMU,0,715/n03929855_6206.png,1,0,0.0
6817,ADMG-ADMU,0,89/n01819313_3719.png,2,1,0.5
6818,ADMG-ADMU,0,592/n03492542_23588.png,1,0,0.0
6819,ADMG-ADMU,0,713/n03924679_9172.png,2,1,0.5
6820,ADMG-ADMU,0,931/n07693725_17326.png,1,0,0.0
6821,ADMG-ADMU,0,534/n03207941_1775.png,1,0,0.0
6822,ADMG-ADMU,0,224/n02105056_6806.png,1,1,1.0
6823,ADMG-ADMU,0,171/n02091032_3051.png,1,1,1.0
6824,ADMG-ADMU,0,268/n02113978_5717.png,1,0,0.0
6825,ADMG-ADMU,0,919/n06794110_2500.png,1,0,0.0
6826,ADMG-ADMU,0,979/n09468604_51715.png,1,0,0.0
6827,ADMG-ADMU,0,169/n02090622_1404.png,2,0,0.0
6828,ADMG-ADMU,0,408/n02704792_6986.png,3,2,0.6666666666666666
6829,ADMG-ADMU,0,82/n01797886_19937.png,1,0,0.0
6830,ADMG-ADMU,0,178/n02092339_5176.png,1,0,0.0
6831,ADMG-ADMU,0,924/n07583066_12435.png,1,0,0.0
6832,ADMG-ADMU,0,897/n04554684_44762.png,1,0,0.0
6833,ADMG-ADMU,0,96/n01843383_8849.png,2,1,0.5
6834,ADMG-ADMU,0,239/n02107683_3392.png,1,0,0.0
6835,ADMG-ADMU,0,807/n04258138_222.png,1,0,0.0
6836,ADMG-ADMU,0,160/n02088094_3268.png,3,1,0.3333333333333333
6837,ADMG-ADMU,0,706/n03899768_94136.png,1,0,0.0
6838,ADMG-ADMU,0,655/n03770439_4766.png,1,0,0.0
6839,ADMG-ADMU,0,275/n02116738_937.png,3,0,0.0
6840,ADMG-ADMU,0,672/n03792972_5481.png,2,1,0.5
6841,ADMG-ADMU,0,136/n02017213_1777.png,2,0,0.0
6842,ADMG-ADMU,0,700/n03887697_8158.png,1,0,0.0
6843,ADMG-ADMU,0,892/n04548280_4017.png,1,0,0.0
6844,ADMG-ADMU,0,151/n02085620_3485.png,1,0,0.0
6845,ADMG-ADMU,0,438/n02815834_3444.png,3,0,0.0
6846,ADMG-ADMU,0,416/n02777292_18388.png,1,0,0.0
6847,ADMG-ADMU,0,500/n03042490_2192.png,1,0,0.0
6848,ADMG-ADMU,0,252/n02110627_17696.png,1,1,1.0
6849,ADMG-ADMU,0,127/n02002556_5720.png,1,0,0.0
6850,ADMG-ADMU,0,650/n03759954_17095.png,2,0,0.0
6851,ADMG-ADMU,0,823/n04317175_14206.png,1,0,0.0
6852,ADMG-ADMU,0,810/n04264628_636.png,1,0,0.0
6853,ADMG-ADMU,0,581/n03459775_17779.png,1,0,0.0
6854,ADMG-ADMU,0,117/n01968897_8800.png,1,1,1.0
6855,ADMG-ADMU,0,883/n04522168_18620.png,2,0,0.0
6856,ADMG-ADMU,0,273/n02115641_12356.png,2,0,0.0
6857,ADMG-ADMU,0,664/n03782006_10268.png,1,0,0.0
6858,ADMG-ADMU,0,885/n04525038_7645.png,3,0,0.0
6859,ADMG-ADMU,0,971/n09229709_55037.png,1,0,0.0
6860,ADMG-ADMU,0,656/n03770679_12650.png,1,0,0.0
6861,ADMG-ADMU,0,923/n07579787_21460.png,1,0,0.0
6862,ADMG-ADMU,0,470/n02948072_9022.png,3,0,0.0
6863,ADMG-ADMU,0,881/n04515003_2906.png,1,0,0.0
6864,ADMG-ADMU,0,891/n04542943_1649.png,2,1,0.5
6865,ADMG-ADMU,0,38/n01675722_7766.png,1,0,0.0
6866,ADMG-ADMU,0,478/n02971356_21093.png,2,0,0.0
6867,ADMG-ADMU,0,690/n03868242_3999.png,1,0,0.0
6868,ADMG-ADMU,0,65/n01751748_5657.png,1,1,1.0
6869,ADMG-ADMU,0,586/n03478589_2595.png,2,0,0.0
6870,ADMG-ADMU,0,74/n01773797_8083.png,2,0,0.0
6871,ADMG-ADMU,0,2/n01484850_2984.png,2,0,0.0
6872,ADMG-ADMU,0,744/n04008634_26184.png,2,0,0.0
6873,ADMG-ADMU,0,865/n04462240_19144.png,1,0,0.0
6874,ADMG-ADMU,0,186/n02094258_125.png,1,0,0.0
6875,ADMG-ADMU,0,708/n03903868_28578.png,1,0,0.0
6876,ADMG-ADMU,0,541/n03249569_29533.png,2,0,0.0
6877,ADMG-ADMU,0,399/n02667093_8595.png,1,0,0.0
6878,ADMG-ADMU,0,310/n02219486_25002.png,2,1,0.5
6879,ADMG-ADMU,0,195/n02096585_1645.png,3,1,0.3333333333333333
6880,ADMG-ADMU,0,783/n04153751_15193.png,2,0,0.0
6881,ADMG-ADMU,0,406/n02699494_11376.png,3,2,0.6666666666666666
6882,ADMG-ADMU,0,164/n02088632_5453.png,1,0,0.0
6883,ADMG-ADMU,0,719/n03935335_12048.png,2,0,0.0
6884,ADMG-ADMU,0,553/n03337140_9692.png,1,0,0.0
6885,ADMG-ADMU,0,876/n04493381_2567.png,1,0,0.0
6886,ADMG-ADMU,0,63/n01748264_12921.png,1,0,0.0
6887,ADMG-ADMU,0,641/n03720891_2081.png,1,0,0.0
6888,ADMG-ADMU,0,142/n02033041_1233.png,1,0,0.0
6889,ADMG-ADMU,0,387/n02509815_3659.png,1,0,0.0
6890,ADMG-ADMU,0,483/n02980441_12999.png,1,0,0.0
6891,ADMG-ADMU,0,664/n03782006_29006.png,1,0,0.0
6892,ADMG-ADMU,0,432/n02804610_26443.png,1,0,0.0
6893,ADMG-ADMU,0,616/n03627232_21234.png,1,1,1.0
6894,ADMG-ADMU,0,59/n01739381_6880.png,2,2,1.0
6895,ADMG-ADMU,0,701/n03888257_11452.png,1,0,0.0
6896,ADMG-ADMU,0,657/n03773504_647.png,2,0,0.0
6897,ADMG-ADMU,0,948/n07742313_22106.png,1,1,1.0
6898,ADMG-ADMU,0,497/n03028079_3967.png,1,0,0.0
6899,ADMG-ADMU,0,669/n03788365_2518.png,1,0,0.0
6900,ADMG-ADMU,0,688/n03857828_41580.png,2,1,0.5
6901,ADMG-ADMU,0,678/n03814639_3172.png,1,0,0.0
6902,ADMG-ADMU,0,462/n02906734_14453.png,2,0,0.0
6903,ADMG-ADMU,0,999/n15075141_28588.png,3,0,0.0
6904,ADMG-ADMU,0,518/n03127747_14183.png,2,0,0.0
6905,ADMG-ADMU,0,425/n02793495_13362.png,2,0,0.0
6906,ADMG-ADMU,0,991/n12985857_3918.png,1,1,1.0
6907,ADMG-ADMU,0,208/n02099712_5053.png,1,0,0.0
6908,ADMG-ADMU,0,69/n01768244_2763.png,1,0,0.0
6909,ADMG-ADMU,0,523/n03141823_7879.png,1,0,0.0
6910,ADMG-ADMU,0,603/n03538406_8011.png,2,0,0.0
6911,ADMG-ADMU,0,394/n02640242_27330.png,1,0,0.0
6912,ADMG-ADMU,0,899/n04560804_13773.png,2,0,0.0
6913,ADMG-ADMU,0,521/n03133878_7957.png,1,0,0.0
6914,ADMG-ADMU,0,578/n03450230_21659.png,1,1,1.0
6915,ADMG-ADMU,0,443/n02834397_1967.png,2,0,0.0
6916,ADMG-ADMU,0,848/n04392985_8361.png,4,0,0.0
